fips,state,county,rucc,website,website additonal,Election Results,Early Voting,Absentee Voting,Overseas Voting,Military Voting,Address Change,Poll Worker Application,Candidate Information,Election Schedule,Felon-restoration of voting rights,Sample Ballot,Track Vote By Mail,Polling Place Locations/Find your precinct,Voter ID/requirements,Voter Registration,Voter Registration Cancellation,Check Voter Registration Status,Signature Cure Form
18177,IN,Wayne County,5,https://www.co.wayne.in.us/,,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
18179,IN,Wells County,2,https://wellscounty.org/,,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
18181,IN,White County,6,https://www.in.gov/counties/white/,,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0
18183,IN,Whitley County,2,https://www.whitleygov.com/,,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
