fips,state,county,rucc,website,website additonal,Election Results,Early Voting,Absentee Voting,Overseas Voting,Military Voting,Address Change,Poll Worker Application,Candidate Information,Election Schedule,Felon-restoration of voting rights,Sample Ballot,Track Vote By Mail,Polling Place Locations/Find your precinct,Voter ID/requirements,Voter Registration,Voter Registration Cancellation,Check Voter Registration Status,Signature Cure Form
31147,NE,Richardson County,7,https://co.richardson.ne.us/,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
31149,NE,Rock County,9,http://cms3.revize.com/revize/rockcounty/,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31151,NE,Saline County,6,https://co.saline.ne.us/,,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
31153,NE,Sarpy County,2,https://www.sarpy.gov/,,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0
31155,NE,Saunders County,2,https://saunderscounty.ne.gov/,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31157,NE,Scotts Bluff County,5,https://www.scottsbluffcounty.org/,,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
31159,NE,Seward County,2,https://www.sewardcountyne.gov/,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
31161,NE,Sheridan County,9,https://sheridancounty.ne.gov/,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31163,NE,Sherman County,8,https://shermancounty.nebraska.gov/,,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
31165,NE,Sioux County,9,https://co.sioux.ne.us/,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31167,NE,Stanton County,9,https://stantoncounty.nebraska.gov/,,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
31169,NE,Thayer County,9,https://thayercountyne.gov/,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31171,NE,Thomas County,9,https://thomascountyne.gov/,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
31173,NE,Thurston County,8,https://thurstoncountynebraska.us/,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31175,NE,Valley County,9,https://co.valley.ne.us/,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31177,NE,Washington County,2,http://www.co.washington.ne.us/,,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
31179,NE,Wayne County,6,https://www.waynecountyne.gov/,,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0
31181,NE,Webster County,9,https://co.webster.ne.us/,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31183,NE,Wheeler County,9,https://wheelercounty.ne.gov/,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31185,NE,York County,6,https://www.yorkcounty.ne.gov/,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
