fips,state,county,rucc,website,website additonal,Election Results,Early Voting,Absentee Voting,Overseas Voting,Military Voting,Address Change,Poll Worker Application,Candidate Information,Election Schedule,Felon-restoration of voting rights,Sample Ballot,Track Vote By Mail,Polling Place Locations/Find your precinct,Voter ID/requirements,Voter Registration,Voter Registration Cancellation,Check Voter Registration Status,Signature Cure Form
13193,GA,Macon County,6,https://www.maconcountyga.gov/,,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
13195,GA,Madison County,3,https://www.madisoncountyga.us/,http://www.mcelections.net/,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
13197,GA,Marion County,2,https://www.marioncountyga.org/,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
13199,GA,Meriwether County,1,https://www.meriwethercountyga.gov/,,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
13201,GA,Miller County,8,https://millercountyga.gov/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205,GA,Mitchell County,6,https://www.mitchellcountyga.net/,,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
13207,GA,Monroe County,3,https://www.monroecountygaelections.com/,,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0
13209,GA,Montgomery County,9,https://montcoga.gov/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13211,GA,Morgan County,1,https://www.morgancountyga.gov/,,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
13213,GA,Murray County,3,https://www.murraycountyga.org/,,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
13215,GA,Muscogee County,2,https://www.columbusga.gov/,,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0
13217,GA,Newton County,1,https://www.co.newton.ga.us/,,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0
13219,GA,Oconee County,3,https://www.oconeecounty.com/,,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0
13221,GA,Oglethorpe County,3,https://www.oglethorpecountyga.gov/,,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
13223,GA,Paulding County,1,https://www.paulding.gov/,,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0
13225,GA,Peach County,3,https://www.peachcounty.net/,,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0
13227,GA,Pickens County,1,https://pickenscountyga.gov/,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13229,GA,Pierce County,6,https://piercecountyga.gov/,,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
13231,GA,Pike County,1,https://www.pikecoga.com/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13233,GA,Polk County,4,https://www.polkga.org/,,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
13235,GA,Pulaski County,3,https://hawkinsville-pulaski.org/,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
13237,GA,Putnam County,6,https://www.putnamcountyga.us/,http://www.putnamber.com/,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0
13239,GA,Quitman County,9,https://www.gqc-ga.org/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13241,GA,Rabun County,7,https://rabuncounty.ga.gov/,,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
13243,GA,Randolph County,6,https://www.randolphcountyga.com/,,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
13245,GA,Richmond County,2,https://www.augustaga.gov/,,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0
13247,GA,Rockdale County,1,https://www.rockdalecountyga.gov/,,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0
13249,GA,Schley County,8,https://schleycountyga.us/,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13251,GA,Screven County,6,https://www.screvencountyboc.com/,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13253,GA,Seminole County,6,http://seminolecountyga.com/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13255,GA,Spalding County,1,https://www.spaldingcounty.com/,,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
13257,GA,Stephens County,7,https://stephenscountyga.gov/,,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
13259,GA,Stewart County,8,http://stewartcountyga.gov/,,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0
13261,GA,Sumter County,6,https://sumtercountygaelections.us/,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
13263,GA,Talbot County,8,https://talbotcountyga.org/,,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
13265,GA,Taliaferro County,8,https://taliaferrocountyga.org/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13267,GA,Tattnall County,6,https://www.tattnallcountyga.com/,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
13269,GA,Taylor County,8,https://taylorcountyga.com/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13271,GA,Telfair County,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13273,GA,Terrell County,3,https://terrellcountyga.gov/,,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
13275,GA,Thomas County,4,https://thomascountyboc.org/,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13277,GA,Tift County,5,https://www.tiftcounty.org/,,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0
13279,GA,Toombs County,7,https://www.toombscountyga.gov/,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
13281,GA,Towns County,9,http://www.townscountyga.org/,,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
13283,GA,Treutlen County,7,https://treutlencountygov.com/,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13285,GA,Troup County,4,https://www.troupcountyga.gov/,,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
13287,GA,Turner County,6,http://www.turnercountygeorgia.com/,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
13289,GA,Twiggs County,3,https://www.twiggscounty.us/,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13291,GA,Union County,9,http://www.unioncountyga.gov/,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
13293,GA,Upson County,6,https://www.upsoncountyga.org/,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13295,GA,Walker County,2,https://walkercountyga.gov/,http://www.walkercountyelections.com/,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0
13297,GA,Walton County,1,https://www.waltoncountyga.gov/,,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0
13299,GA,Ware County,5,https://www.warecounty.com/,https://wareelections.com/,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
13301,GA,Warren County,8,https://www.warrencountyga.com/,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13303,GA,Washington County,7,https://washingtoncountyga.gov/,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13305,GA,Wayne County,6,https://www.waynecountyga.us/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13307,GA,Webster County,8,https://webstercountyga.org/,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13309,GA,Wheeler County,9,https://www.wheelercounty.org/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13311,GA,White County,6,https://www.whitecountyga.gov/,,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0
13313,GA,Whitfield County,3,https://www.whitfieldcountyga.com/,,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
13315,GA,Wilcox County,8,http://wilcoxcountygeorgia.com/,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
13317,GA,Wilkes County,6,https://www.wilkescountyga.org/,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13319,GA,Wilkinson County,8,https://wilkinsoncounty.net/,,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
13321,GA,Worth County,3,https://www.worthcountyboc.com/,,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
